ID	symbol	lfc	p
ENSMUSG00000010461	ENSMUSG00000010461	Eya4	-0.342350052919704	0.0813710054569257
ENSMUSG00000010476	ENSMUSG00000010476	Ebf3	0.192364228581593	0.356937846359192
ENSMUSG00000010492	ENSMUSG00000010492	Uckl1os	-1.16959655755048	0.00907124285695494
ENSMUSG00000010505	ENSMUSG00000010505	Myt1	-0.787011738729809	0.199001143715542
ENSMUSG00000010517	ENSMUSG00000010517	Faf1	-0.46985639466264	0.00155388147845491
ENSMUSG00000010529	ENSMUSG00000010529	Gm266	-0.545081852168424	0.0215966382430017
ENSMUSG00000010538	ENSMUSG00000010538	Tsacc	0.00598019152369931	0.989924292004576
ENSMUSG00000010554	ENSMUSG00000010554	Mettl16	0.195167538094178	0.0494786594064366
ENSMUSG00000010592	ENSMUSG00000010592	Dazl	0	1
ENSMUSG00000010601	ENSMUSG00000010601	Apol7a	-4.11534067228021	0.000529065153375945
ENSMUSG00000010607	ENSMUSG00000010607	Pigyl	0.222522954142966	0.186647795484724
ENSMUSG00000010608	ENSMUSG00000010608	Rbm25	0.239875922775511	0.0314041768281378
ENSMUSG00000010609	ENSMUSG00000010609	Psen2	-0.135838767959121	0.284555790216389
ENSMUSG00000010651	ENSMUSG00000010651	Acaa1b	0.204980158133517	0.593244637963831
ENSMUSG00000010660	ENSMUSG00000010660	Plcd1	0.344888495563031	0.192932056292863
ENSMUSG00000010663	ENSMUSG00000010663	Fads1	-0.173849881246015	0.11877794455814
ENSMUSG00000010721	ENSMUSG00000010721	Lmbr1	0.166988992891936	0.213229938280208
ENSMUSG00000010751	ENSMUSG00000010751	Tnfrsf22	0.611640340959559	0.00111686852722079
ENSMUSG00000010755	ENSMUSG00000010755	Cars	-0.972420534961919	2.15098637374425e-05
ENSMUSG00000010760	ENSMUSG00000010760	Phlda2	0.203329044278688	0.571456331010496
ENSMUSG00000010796	ENSMUSG00000010796	Asz1	0	1
ENSMUSG00000010797	ENSMUSG00000010797	Wnt2	-0.0407942438836144	0.834975913942783
ENSMUSG00000010803	ENSMUSG00000010803	Gabra1	0.425352088650879	0.500570576399139
ENSMUSG00000010825	ENSMUSG00000010825	Grid2ip	0.144905920941333	0.851933141379183
ENSMUSG00000010830	ENSMUSG00000010830	Kdelr3	-0.333996351194432	0.0143335842318271
ENSMUSG00000010841	ENSMUSG00000010841	1700006E09Rik	0	1
ENSMUSG00000010911	ENSMUSG00000010911	Apip	-0.343481099547481	0.021113365124827
ENSMUSG00000010914	ENSMUSG00000010914	Pdhx	-0.0369610347700127	0.842244497420901
ENSMUSG00000010936	ENSMUSG00000010936	Vac14	0.175076199883713	0.0890826887964057
ENSMUSG00000011008	ENSMUSG00000011008	Mcoln2	-0.0889810128997074	0.791254776350312
ENSMUSG00000011034	ENSMUSG00000011034	Slc5a1	-4.326927265284	4.79141855225122e-06
ENSMUSG00000011052	ENSMUSG00000011052	1700049J03Rik	0	1
ENSMUSG00000011096	ENSMUSG00000011096	Akt1s1	0.145530056071898	0.24170756504612
ENSMUSG00000011114	ENSMUSG00000011114	Tbrg1	0.0687285209929592	0.535193273292392
ENSMUSG00000011118	ENSMUSG00000011118	Panx3	0	1
ENSMUSG00000011148	ENSMUSG00000011148	Adssl1	-0.579724776538601	0.0049565845671694
ENSMUSG00000011154	ENSMUSG00000011154	Cfap161	0	1
ENSMUSG00000011158	ENSMUSG00000011158	Brf1	0.0306271904396955	0.772474774860688
ENSMUSG00000011171	ENSMUSG00000011171	Vipr2	-0.411882653600074	0.0631341966501587
ENSMUSG00000011179	ENSMUSG00000011179	Odc1	0.574348807722538	0.0186643201081932
ENSMUSG00000011254	ENSMUSG00000011254	Thg1l	0.102783348919864	0.427666651310535
ENSMUSG00000011256	ENSMUSG00000011256	Adam19	-0.0125386803949175	0.944873840928813
ENSMUSG00000011257	ENSMUSG00000011257	Pabpc4	-0.0273310331749766	0.897492241436771
ENSMUSG00000011263	ENSMUSG00000011263	Exoc3l2	0.642213944685245	0.0173672180155261
ENSMUSG00000011267	ENSMUSG00000011267	Zfp296	0.591833429943225	0.0281309187897986
ENSMUSG00000011305	ENSMUSG00000011305	Plin5	-0.011830689030876	0.995535363780171
ENSMUSG00000011306	ENSMUSG00000011306	Sugp1	0.0975407184569063	0.339992300477887
ENSMUSG00000011349	ENSMUSG00000011349	Dmrtc2	0	1
ENSMUSG00000011350	ENSMUSG00000011350	Gm5893	0	1
ENSMUSG00000011382	ENSMUSG00000011382	Dhdh	0.490186902989264	0.0557719091563366
ENSMUSG00000011427	ENSMUSG00000011427	Zfp790	0.358686285843278	0.146080732738677
ENSMUSG00000011463	ENSMUSG00000011463	Cpb1	0	1
ENSMUSG00000011486	ENSMUSG00000011486	Slc25a41	0	1
ENSMUSG00000011589	ENSMUSG00000011589	Fsd1	0.150978304725736	0.811092304951678
ENSMUSG00000011632	ENSMUSG00000011632	Pinlyp	-1.36378050728734	0.0034766839997424
ENSMUSG00000011658	ENSMUSG00000011658	Fuz	-0.168448075686349	0.275120685292409
ENSMUSG00000011751	ENSMUSG00000011751	Sptbn4	-2.38886725438663	8.47285008611568e-05
ENSMUSG00000011752	ENSMUSG00000011752	Pgam1	0.241625737576801	0.695854145336554
ENSMUSG00000011831	ENSMUSG00000011831	Evi5	-0.131543722892375	0.185045003132668
ENSMUSG00000011832	ENSMUSG00000011832	Evi5l	-0.566568444081193	0.000424187040878316
ENSMUSG00000011837	ENSMUSG00000011837	Snapc2	0.00992378032951296	0.949733800351005
ENSMUSG00000011877	ENSMUSG00000011877	Git1	0.0990925872550861	0.254899628812623
ENSMUSG00000011884	ENSMUSG00000011884	Gltp	-1.46321381921527	1.11216014600872e-05
ENSMUSG00000011958	ENSMUSG00000011958	Bnip2	0.199309354259391	0.0515550097167967
ENSMUSG00000011960	ENSMUSG00000011960	Ccnt1	0.221720069321173	0.0566638913479483
ENSMUSG00000012017	ENSMUSG00000012017	Scarf2	-0.238612731998443	0.139796901584189
ENSMUSG00000012042	ENSMUSG00000012042	4930579F01Rik	0	1
ENSMUSG00000012076	ENSMUSG00000012076	Brms1l	-0.0694575078508839	0.482836625188341
ENSMUSG00000012114	ENSMUSG00000012114	Med15	0.272157634444608	0.0214708385284224
ENSMUSG00000012117	ENSMUSG00000012117	Dhdds	-0.140479780461913	0.121437540331342
ENSMUSG00000012123	ENSMUSG00000012123	Crybg2	0.0751471151980669	0.697762749902874
ENSMUSG00000012126	ENSMUSG00000012126	Ubxn11	-0.214258069649642	0.448749572046077
ENSMUSG00000012187	ENSMUSG00000012187	Mogat1	0	1
ENSMUSG00000012211	ENSMUSG00000012211	Tex22	0	1
ENSMUSG00000012282	ENSMUSG00000012282	Wnt8a	0	1
ENSMUSG00000012296	ENSMUSG00000012296	Tjap1	-0.245276292932904	0.0501019421466838
ENSMUSG00000012350	ENSMUSG00000012350	Ehf	-1.88453589639579	1.17012205432243e-06
ENSMUSG00000012396	ENSMUSG00000012396	Nanog	0	1
ENSMUSG00000012405	ENSMUSG00000012405	Rpl15	0.0590878490201639	0.597782136147062
ENSMUSG00000012422	ENSMUSG00000012422	Tmem167	-0.232863251540807	0.0154974864752366
ENSMUSG00000012428	ENSMUSG00000012428	Steap4	1.72504446582958	5.44611483498585e-06
ENSMUSG00000012429	ENSMUSG00000012429	Mplkip	0.199274777299981	0.113231742409612
ENSMUSG00000012443	ENSMUSG00000012443	Kif11	0.0317025791634201	0.808535829420757
ENSMUSG00000012483	ENSMUSG00000012483	Rpa3	-0.112419311400549	0.399166233273627
ENSMUSG00000012519	ENSMUSG00000012519	Mlkl	0.315164042238187	0.344982519752223
ENSMUSG00000012520	ENSMUSG00000012520	Phox2b	0	1
ENSMUSG00000012535	ENSMUSG00000012535	Tnpo3	0.174823067164439	0.065887162426993
ENSMUSG00000012609	ENSMUSG00000012609	Ttll5	0.2280039642659	0.0761287238816453
ENSMUSG00000012640	ENSMUSG00000012640	Zfp715	0.0955974061008546	0.453107720543758
ENSMUSG00000012705	ENSMUSG00000012705	Retn	0	1
ENSMUSG00000012777	ENSMUSG00000012777	Acpt	-0.775199127334935	0.240120594271009
ENSMUSG00000012819	ENSMUSG00000012819	Cdh23	-0.18093717627328	0.624008762602012
ENSMUSG00000012848	ENSMUSG00000012848	Rps5	0.321386873904031	0.0204908790701407
ENSMUSG00000012889	ENSMUSG00000012889	Podnl1	0	1
ENSMUSG00000013033	ENSMUSG00000013033	Adgrl1	-0.141291723326077	0.227907323538669
ENSMUSG00000013076	ENSMUSG00000013076	Amotl1	0.349023072539812	0.0218517721088895
ENSMUSG00000013083	ENSMUSG00000013083	2200002J24Rik	0	1
ENSMUSG00000013089	ENSMUSG00000013089	Etv5	0.980803864669021	1.480265852655e-05
ENSMUSG00000013091	ENSMUSG00000013091	Tmem190	0	1
ENSMUSG00000013150	ENSMUSG00000013150	Gfod2	-0.966460459855266	1.76413157118441e-05
ENSMUSG00000013155	ENSMUSG00000013155	Enkd1	-0.414290404732021	0.0186280024269143
ENSMUSG00000013158	ENSMUSG00000013158	4933405L10Rik	0	1
ENSMUSG00000013160	ENSMUSG00000013160	Atp6v0d1	-0.383010722855472	0.00367314531830241
ENSMUSG00000013236	ENSMUSG00000013236	Ptprs	-0.199254172723198	0.0991522944677703
ENSMUSG00000013275	ENSMUSG00000013275	Slc41a1	-0.286195319302264	0.0300066625351942
ENSMUSG00000013338	ENSMUSG00000013338	Fer1l4	0	1
ENSMUSG00000013353	ENSMUSG00000013353	4931406B18Rik	0	1
ENSMUSG00000013367	ENSMUSG00000013367	Iglon5	-0.319493743798403	0.271162699385673
ENSMUSG00000013415	ENSMUSG00000013415	Igf2bp1	1.0402806132335	2.12967779235194e-05
ENSMUSG00000013418	ENSMUSG00000013418	B4galnt2	0	1
ENSMUSG00000013419	ENSMUSG00000013419	Zfp651	0.00353324878602823	0.98140717405594
ENSMUSG00000013465	ENSMUSG00000013465	Nelfb	-0.0768666761113284	0.442034528251463
ENSMUSG00000013483	ENSMUSG00000013483	Card14	-1.27371942961531	0.000111215413877827
ENSMUSG00000013495	ENSMUSG00000013495	Tmem175	-0.0595447546034562	0.605268938221724
ENSMUSG00000013523	ENSMUSG00000013523	Bcas1	-1.22577506366543	0.0131587501900255
ENSMUSG00000013539	ENSMUSG00000013539	Tango2	-0.255041861334338	0.071331666554901
ENSMUSG00000013562	ENSMUSG00000013562	4833413E03Rik	0	1
ENSMUSG00000013584	ENSMUSG00000013584	Aldh1a2	0.678004919444976	0.141823114604874
ENSMUSG00000013593	ENSMUSG00000013593	Ndufs2	0.0637420058247694	0.495513559731419
ENSMUSG00000013611	ENSMUSG00000013611	Snx31	-1.94999462258014	0.0104968789387757
ENSMUSG00000013622	ENSMUSG00000013622	Atraid	0.0436688486618136	0.691656743770584
ENSMUSG00000013629	ENSMUSG00000013629	Cad	0.385071243727206	0.00230765789747206
ENSMUSG00000013643	ENSMUSG00000013643	Lypd8	0	1
ENSMUSG00000013646	ENSMUSG00000013646	Sh3bp5l	-0.655857832876997	0.000127790212193285
ENSMUSG00000013653	ENSMUSG00000013653	1810065E05Rik	0	1
ENSMUSG00000013662	ENSMUSG00000013662	Atad1	0.331384776156777	0.00740437599129508
ENSMUSG00000013663	ENSMUSG00000013663	Pten	0.0602061703849823	0.500286840014719
ENSMUSG00000013668	ENSMUSG00000013668	4933402N03Rik	0	1
ENSMUSG00000013698	ENSMUSG00000013698	Pea15a	-0.715019999562568	2.79694802133159e-05
ENSMUSG00000013701	ENSMUSG00000013701	Timm23	-0.676207747362595	0.120385232862302
ENSMUSG00000013707	ENSMUSG00000013707	Tnfaip8l2	0.0698801080200144	0.804766041043023
ENSMUSG00000013736	ENSMUSG00000013736	Trnt1	0.0955659018585456	0.460815357909002
ENSMUSG00000013766	ENSMUSG00000013766	Ly6g6e	-2.73921238592946	1.79541638253647e-06
ENSMUSG00000013787	ENSMUSG00000013787	Ehmt2	0.250608232585866	0.0178819600010321
ENSMUSG00000013822	ENSMUSG00000013822	Elof1	-0.0588175825491915	0.60220027621561
ENSMUSG00000013833	ENSMUSG00000013833	Med16	0.101813357668624	0.316344388962024
ENSMUSG00000013846	ENSMUSG00000013846	St3gal1	-0.0699214639001497	0.542722808512087
ENSMUSG00000013858	ENSMUSG00000013858	Tmem259	-0.320324507501735	0.0108459724302569
ENSMUSG00000013878	ENSMUSG00000013878	Rnf170	-0.348750292542897	0.0176892794207825
ENSMUSG00000013921	ENSMUSG00000013921	Clip3	0.141962815887545	0.659395472362987
ENSMUSG00000013928	ENSMUSG00000013928	Thap8	0	1
ENSMUSG00000013936	ENSMUSG00000013936	Myl2	0.131319908307639	0.74886114068879
ENSMUSG00000013973	ENSMUSG00000013973	Dedd	-0.0080350037896649	0.945524897934192
ENSMUSG00000013974	ENSMUSG00000013974	Mcemp1	0.585667386789771	0.294063709076501
ENSMUSG00000013997	ENSMUSG00000013997	Nit1	-0.167948424329258	0.180806111516102
ENSMUSG00000014030	ENSMUSG00000014030	Pax5	0	1
ENSMUSG00000014039	ENSMUSG00000014039	Prdm15	0.193482995015267	0.0638984581357593
ENSMUSG00000014074	ENSMUSG00000014074	Rnf168	0.136330497369525	0.153020225115328
ENSMUSG00000014075	ENSMUSG00000014075	Tctex1d2	-0.485742246151839	0.0842660944667925
ENSMUSG00000014077	ENSMUSG00000014077	Chp1	-0.604369062474486	0.00215577065009387
ENSMUSG00000014104	ENSMUSG00000014104	Sval2	0	1
ENSMUSG00000014158	ENSMUSG00000014158	Trpv4	-1.37673056759501	4.46276481921478e-05
ENSMUSG00000014164	ENSMUSG00000014164	Klhl3	-0.314352339092406	0.0754367681897133
ENSMUSG00000014177	ENSMUSG00000014177	Tvp23b	0.111929942077788	0.296977904400437
ENSMUSG00000014195	ENSMUSG00000014195	Dnajc7	-0.117741065609206	0.173511858168379
ENSMUSG00000014198	ENSMUSG00000014198	Zfp385c	-0.412399148424705	0.24869439979747
ENSMUSG00000014226	ENSMUSG00000014226	Cacybp	0.127194391246564	0.155122253837652
ENSMUSG00000014232	ENSMUSG00000014232	Cluap1	0.228535178604014	0.0520255242023132
ENSMUSG00000014243	ENSMUSG00000014243	Zswim7	0.0318373575907041	0.916345944704877
ENSMUSG00000014245	ENSMUSG00000014245	Pigl	0.652023402142988	0.00300670137912868
ENSMUSG00000014294	ENSMUSG00000014294	Ndufa2	-0.204810363362313	0.100799628508768
ENSMUSG00000014301	ENSMUSG00000014301	Pam16	0	1
ENSMUSG00000014303	ENSMUSG00000014303	Glis2	-0.280477362348498	0.0199173458351201
ENSMUSG00000014313	ENSMUSG00000014313	Cox6c	-0.348339947493002	0.0112898875707223
ENSMUSG00000014329	ENSMUSG00000014329	Bicc1	0.265485432676465	0.149371081477921
ENSMUSG00000014349	ENSMUSG00000014349	Ube2z	0.171011639524686	0.141225412929396
ENSMUSG00000014351	ENSMUSG00000014351	Gip	0	1
ENSMUSG00000014353	ENSMUSG00000014353	Tmem87b	0.231498233230771	0.0914584264910899
ENSMUSG00000014355	ENSMUSG00000014355	Anapc1	0.16988619257354	0.0871089603041392
ENSMUSG00000014361	ENSMUSG00000014361	Mertk	-0.0287507855034679	0.866795177677924
ENSMUSG00000014402	ENSMUSG00000014402	Tsg101	-0.292887082941513	0.0491428071986371
ENSMUSG00000014418	ENSMUSG00000014418	Hps5	0.189444926517108	0.0815405801847839
ENSMUSG00000014426	ENSMUSG00000014426	Map3k4	0.272275934349841	0.0255786356591666
ENSMUSG00000014444	ENSMUSG00000014444	Piezo1	-0.353042796316695	0.00575023170564446
ENSMUSG00000014453	ENSMUSG00000014453	Blk	0	1
ENSMUSG00000014470	ENSMUSG00000014470	Rnf166	-0.0556636602944715	0.645425611756527
ENSMUSG00000014496	ENSMUSG00000014496	Ankrd28	0.210313858238358	0.0980437070773247
ENSMUSG00000014498	ENSMUSG00000014498	Ankrd52	0.362277813494808	0.0267947960793779
ENSMUSG00000014503	ENSMUSG00000014503	Pkd2l2	-0.572999727989707	0.260449291618915
ENSMUSG00000014504	ENSMUSG00000014504	Srp19	-0.0575949530648863	0.614024051757448
ENSMUSG00000014529	ENSMUSG00000014529	Tmbim7	0	1
ENSMUSG00000014542	ENSMUSG00000014542	Clec4f	0	1
ENSMUSG00000014543	ENSMUSG00000014543	Klra17	0	1
ENSMUSG00000014547	ENSMUSG00000014547	Wdfy2	-0.2326088424064	0.145284762207524
ENSMUSG00000014550	ENSMUSG00000014550	Rbsn	-0.199387666220097	0.0711513031834111
ENSMUSG00000014551	ENSMUSG00000014551	Mrps25	0.206973528313075	0.090831889324037
ENSMUSG00000014554	ENSMUSG00000014554	Dguok	0.109983467830991	0.356470398632279
ENSMUSG00000014592	ENSMUSG00000014592	Camta1	1.07290035613363	5.25063195443112e-06
ENSMUSG00000014599	ENSMUSG00000014599	Csf1	0.132013685724473	0.268122838510547
ENSMUSG00000014601	ENSMUSG00000014601	Strip1	-0.322501919695556	0.0108618359738995
ENSMUSG00000014602	ENSMUSG00000014602	Kif1a	-0.247038674968594	0.213214190572462
ENSMUSG00000014603	ENSMUSG00000014603	Alx3	0.306226258542593	0.545560367589696
ENSMUSG00000014606	ENSMUSG00000014606	Slc25a11	-0.239680298915403	0.0197680452294388
ENSMUSG00000014609	ENSMUSG00000014609	Chrne	0	1
ENSMUSG00000014633	ENSMUSG00000014633	Cmc2	-0.107161075975997	0.370996201117396
ENSMUSG00000014668	ENSMUSG00000014668	Chfr	-0.120054998657423	0.257515531393567
ENSMUSG00000014686	ENSMUSG00000014686	Ceacam16	-0.275226524785749	0.532912921117938
ENSMUSG00000014704	ENSMUSG00000014704	Hoxa2	0.153031634978806	0.704045386965111
ENSMUSG00000014725	ENSMUSG00000014725	Adam28	2.70596620977228	0.0105194499536919
ENSMUSG00000014747	ENSMUSG00000014747	Ankrd53	0	1
ENSMUSG00000014748	ENSMUSG00000014748	Tex261	0.189180552333684	0.0458294854855148
ENSMUSG00000014763	ENSMUSG00000014763	Fam120b	0.0973236278677374	0.306540364650945
ENSMUSG00000014767	ENSMUSG00000014767	Tbp	0.105881649738607	0.308633165072983
ENSMUSG00000014769	ENSMUSG00000014769	Psmb1	-0.0959557043635156	0.383566141497596
ENSMUSG00000014771	ENSMUSG00000014771	Pdcd2	-0.082387704001241	0.505014007789613
ENSMUSG00000014773	ENSMUSG00000014773	Dll1	-0.0429112868658238	0.771536540996075
ENSMUSG00000014776	ENSMUSG00000014776	Nol3	-0.662980343275148	0.00578995084232212
ENSMUSG00000014778	ENSMUSG00000014778	Fhod1	-0.0755911767593579	0.642709485821076
ENSMUSG00000014782	ENSMUSG00000014782	Plekhg4	-0.236044821170796	0.629418298002661
ENSMUSG00000014786	ENSMUSG00000014786	Slc9a5	-0.169130178299137	0.406573335939088
ENSMUSG00000014791	ENSMUSG00000014791	Elmo3	1.32070004820279	3.58769255599483e-05
ENSMUSG00000014813	ENSMUSG00000014813	Stc1	0.529717775269851	0.0171325378370388
ENSMUSG00000014837	ENSMUSG00000014837	4931428F04Rik	-0.135532099730402	0.222598845651041
ENSMUSG00000014846	ENSMUSG00000014846	Tppp3	-0.899217501529847	0.000634769421098668
ENSMUSG00000014850	ENSMUSG00000014850	Msh3	0.204877929055712	0.0751662581266921
ENSMUSG00000014852	ENSMUSG00000014852	Adamts13	0	1
ENSMUSG00000014856	ENSMUSG00000014856	Tmem208	-0.0325776691736575	0.803692730480897
ENSMUSG00000014859	ENSMUSG00000014859	E2f4	0.620859111225275	0.000534872160582419
ENSMUSG00000014867	ENSMUSG00000014867	Surf4	-0.117761633642877	0.215595016705889
ENSMUSG00000014873	ENSMUSG00000014873	Surf2	0.284874413240068	0.01983677174996
ENSMUSG00000014905	ENSMUSG00000014905	Dnajb9	-0.339131882943813	0.0412413336491272
ENSMUSG00000014907	ENSMUSG00000014907	Naf1	0.550087704525496	0.000744346299993185
ENSMUSG00000014932	ENSMUSG00000014932	Yes1	0.2184243174196	0.142843180643202
ENSMUSG00000014956	ENSMUSG00000014956	Ppp1cb	0.0037938565737679	0.983259075690089
ENSMUSG00000014959	ENSMUSG00000014959	Gorasp2	-0.135071184121068	0.170603440404631
ENSMUSG00000014980	ENSMUSG00000014980	Tsen15	-0.0107198715384119	0.975648202046473
ENSMUSG00000015001	ENSMUSG00000015001	Oc90	0	1
ENSMUSG00000015002	ENSMUSG00000015002	Efr3a	0.385846106191832	0.00685395943585483
ENSMUSG00000015013	ENSMUSG00000015013	Trappc2l	-0.0753442473101936	0.555787410364932
ENSMUSG00000015016	ENSMUSG00000015016	Acsf3	0.227238551536764	0.120021385016261
ENSMUSG00000015023	ENSMUSG00000015023	Ddx19a	0.291356402074664	0.0101356634772765
ENSMUSG00000015027	ENSMUSG00000015027	Galns	0.0452694408105804	0.740984187963079
ENSMUSG00000015053	ENSMUSG00000015053	Gata2	-0.139339817488998	0.387266106194737
ENSMUSG00000015083	ENSMUSG00000015083	C8g	-0.156799680953217	0.695180624102966
ENSMUSG00000015085	ENSMUSG00000015085	Entpd2	0.439551042151092	0.00652914354050167
ENSMUSG00000015087	ENSMUSG00000015087	Rabl6	-0.185448933946042	0.062423582088057
ENSMUSG00000015090	ENSMUSG00000015090	Ptgds	-0.263738519899554	0.271204599140403
ENSMUSG00000015092	ENSMUSG00000015092	Edf1	-0.395522688439666	0.0146138889891083
ENSMUSG00000015093	ENSMUSG00000015093	Clic3	-4.95404110021854	2.38908270060547e-07
ENSMUSG00000015094	ENSMUSG00000015094	Npdc1	0.0120259386357132	0.940031131993887
ENSMUSG00000015095	ENSMUSG00000015095	Fbxw5	-0.16863312693198	0.0836282108324491
ENSMUSG00000015112	ENSMUSG00000015112	Slc25a13	1.50432659307312	7.10218300857487e-06
ENSMUSG00000015120	ENSMUSG00000015120	Ube2i	0.0696041896840914	0.67053165170199
ENSMUSG00000015126	ENSMUSG00000015126	Tsr3	-0.119759323067695	0.494829987867727
ENSMUSG00000015127	ENSMUSG00000015127	Unkl	0.258107709360048	0.0654669783429042
ENSMUSG00000015133	ENSMUSG00000015133	Lrrk1	0.123128929486616	0.307630937607727
ENSMUSG00000015134	ENSMUSG00000015134	Aldh1a3	0.495547600145867	0.106981656205166
ENSMUSG00000015143	ENSMUSG00000015143	Actn1	0.707143254179888	0.0262753747938153
ENSMUSG00000015149	ENSMUSG00000015149	Sirt2	-0.331508110266109	0.00326288942338346
ENSMUSG00000015165	ENSMUSG00000015165	Hnrnpl	-0.0144320976923051	0.894217917482614
ENSMUSG00000015176	ENSMUSG00000015176	Nolc1	0.408865439496006	0.00157294649895452
ENSMUSG00000015189	ENSMUSG00000015189	Casd1	-0.0648187448632017	0.487582259175582
ENSMUSG00000015202	ENSMUSG00000015202	Cnksr3	-0.0900931941562681	0.425813891888214
ENSMUSG00000015214	ENSMUSG00000015214	Mtmr1	-0.182110951819091	0.165520772543371
ENSMUSG00000015217	ENSMUSG00000015217	Hmgb3	0.072874758829277	0.770797710365381
ENSMUSG00000015222	ENSMUSG00000015222	Map2	-3.02842249639432	2.586552261844e-07
ENSMUSG00000015224	ENSMUSG00000015224	Cyp2j9	0.470832548833489	0.0865145670185911
ENSMUSG00000015242	ENSMUSG00000015242	Nipsnap3a	0	1
ENSMUSG00000015243	ENSMUSG00000015243	Abca1	0.683959036845269	0.00625995356761177
ENSMUSG00000015247	ENSMUSG00000015247	Nipsnap3b	-0.0680990005416473	0.68300527483145
ENSMUSG00000015289	ENSMUSG00000015289	Lage3	-0.103638610212179	0.389967497414252
ENSMUSG00000015290	ENSMUSG00000015290	Ubl4a	-0.09114947925142	0.311043825536803
ENSMUSG00000015291	ENSMUSG00000015291	Gdi1	-0.18512375470663	0.0685558030469449
ENSMUSG00000015305	ENSMUSG00000015305	Sash1	-0.47919380671859	0.00156137851911596
ENSMUSG00000015312	ENSMUSG00000015312	Gadd45b	-1.24414976785911	5.67318990085487e-06
ENSMUSG00000015314	ENSMUSG00000015314	Slamf6	0	1
ENSMUSG00000015316	ENSMUSG00000015316	Slamf1	0	1
ENSMUSG00000015335	ENSMUSG00000015335	Zdhhc12	0.0344128914727093	0.841345723368801
ENSMUSG00000015337	ENSMUSG00000015337	Endog	0.0102828891437357	0.967791501426218
ENSMUSG00000015340	ENSMUSG00000015340	Cybb	0.346080212763326	0.128104522867932
ENSMUSG00000015341	ENSMUSG00000015341	Golga7	0.0188944880778466	0.908974009775089
ENSMUSG00000015342	ENSMUSG00000015342	Xk	-0.883518223464595	0.00552913108965899
ENSMUSG00000015354	ENSMUSG00000015354	Pcolce2	0.0487273250255884	0.901659721629571
ENSMUSG00000015355	ENSMUSG00000015355	Cd48	-0.290338790616445	0.215935045804197
ENSMUSG00000015357	ENSMUSG00000015357	Clpx	-0.241973513469158	0.0390127319698708
ENSMUSG00000015363	ENSMUSG00000015363	Trabd	-0.40084514339616	0.0134725665174754
ENSMUSG00000015365	ENSMUSG00000015365	Mov10l1	0	1
ENSMUSG00000015377	ENSMUSG00000015377	Dennd6b	0.109328586247513	0.536728117620888
ENSMUSG00000015396	ENSMUSG00000015396	Cd83	0.287354296426144	0.374051986704678
ENSMUSG00000015401	ENSMUSG00000015401	Tmem27	0	1
